"","Library","Shannon","Richness","Type","Tissue"
"1429","M2204APCQJH246C",0,0,"Bacteria","Gut"
"1430","M2204APCQJH246C",0,0,"DNA virus","Gut"
"1431","M2204APCQJH246C",0,1,"RNA virus","Gut"
"1432","M2204APCQJH246C",0,0,"Eukaryote","Gut"
"1433","M2204APCQJH248C",0,0,"Eukaryote","Gut"
"1434","M2204APCQJH248C",0,1,"DNA virus","Gut"
"1435","M2204APCQJH248C",0,0,"Bacteria","Gut"
"1436","M2204APCQJH248C",0,0,"RNA virus","Gut"
"1437","M2204APCQJH248P",0,0,"DNA virus","Spleen"
"1438","M2204APCQJH248P",0,0,"RNA virus","Spleen"
"1439","M2204APCQJH248P",0,0,"Eukaryote","Spleen"
"1440","M2204APCQJH248P",0,0,"Bacteria","Spleen"
"1441","M2204APCQJH249CX100",0,0,"DNA virus","Gut"
"1442","M2204APCQJH249CX100",0,1,"RNA virus","Gut"
"1443","M2204APCQJH249CX100",0,0,"Eukaryote","Gut"
"1444","M2204APCQJH249CX100",0,0,"Bacteria","Gut"
"1445","M2204APCQJH251C",0,0,"RNA virus","Gut"
"1446","M2204APCQJH251C",0,0,"Eukaryote","Gut"
"1447","M2204APCQJH251C",0,0,"Bacteria","Gut"
"1448","M2204APCQJH251C",0,1,"DNA virus","Gut"
"1449","M2204APCQJH251F",0,0,"Eukaryote","Lung"
"1450","M2204APCQJH251F",0,0,"Bacteria","Lung"
"1451","M2204APCQJH251F",0,1,"RNA virus","Lung"
"1452","M2204APCQJH251F",0,1,"DNA virus","Lung"
"1453","M2204APCQJH251RPX100",0,1,"DNA virus","Spleen"
"1454","M2204APCQJH251RPX100",0,1,"RNA virus","Spleen"
"1455","M2204APCQJH251RPX100",0,0,"Eukaryote","Spleen"
"1456","M2204APCQJH251RPX100",0,0,"Bacteria","Spleen"
"1457","M2204APCQJH252RPX100",0,0,"Eukaryote","Spleen"
"1458","M2204APCQJH252RPX100",0,0,"DNA virus","Spleen"
"1459","M2204APCQJH252RPX100",0,0,"Bacteria","Spleen"
"1460","M2204APCQJH252RPX100",0,1,"RNA virus","Spleen"
"1461","M2204APHJSH253C",0,0,"Eukaryote","Gut"
"1462","M2204APHJSH253C",0,0,"Bacteria","Gut"
"1463","M2204APHJSH253C",0,1,"DNA virus","Gut"
"1464","M2204APHJSH253C",0,0,"RNA virus","Gut"
"1465","M2204APHJSH253F",0,0,"DNA virus","Lung"
"1466","M2204APHJSH253F",0,1,"RNA virus","Lung"
"1467","M2204APHJSH253F",0,1,"Eukaryote","Lung"
"1468","M2204APHJSH253F",0,0,"Bacteria","Lung"
"1469","M2204APHJSH253RPX100",0,0,"DNA virus","Spleen"
"1470","M2204APHJSH253RPX100",0,0,"Bacteria","Spleen"
"1471","M2204APHJSH253RPX100",0,0,"Eukaryote","Spleen"
"1472","M2204APHJSH253RPX100",0,1,"RNA virus","Spleen"
"1473","M2204APHJSH254F",0,0,"DNA virus","Lung"
"1474","M2204APHJSH254F",0,0,"Bacteria","Lung"
"1475","M2204APHJSH254F",0.143136168859292,2,"RNA virus","Lung"
"1476","M2204APHJSH254F",0,1,"Eukaryote","Lung"
"1477","M2204APHJSH254RPX100",0,0,"DNA virus","Spleen"
"1478","M2204APHJSH254RPX100",0,0,"Bacteria","Spleen"
"1479","M2204APHJSH254RPX100",0,1,"RNA virus","Spleen"
"1480","M2204APHJSH254RPX100",0,0,"Eukaryote","Spleen"
"1481","M2204APHJSH255C",0,0,"Bacteria","Gut"
"1482","M2204APHJSH255C",0,0,"Eukaryote","Gut"
"1483","M2204APHJSH255C",0,0,"RNA virus","Gut"
"1484","M2204APHJSH255C",0,1,"DNA virus","Gut"
"1485","M2204APHJSH255F",0,0,"Bacteria","Lung"
"1486","M2204APHJSH255F",0,0,"DNA virus","Lung"
"1487","M2204APHJSH255F",0,0,"RNA virus","Lung"
"1488","M2204APHJSH255F",0,1,"Eukaryote","Lung"
"1489","M2204APHJSH255RPX100",0,0,"DNA virus","Spleen"
"1490","M2204APHJSH255RPX100",0,0,"Eukaryote","Spleen"
"1491","M2204APHJSH255RPX100",0,0,"Bacteria","Spleen"
"1492","M2204APHJSH255RPX100",0,0,"RNA virus","Spleen"
"1493","M2204APHJSH256F",0.00646829229483167,2,"Eukaryote","Lung"
"1494","M2204APHJSH256F",0,0,"DNA virus","Lung"
"1495","M2204APHJSH256F",0,0,"Bacteria","Lung"
"1496","M2204APHJSH256F",0,0,"RNA virus","Lung"
"1497","M2204APHJSH256RPX100",0,0,"Eukaryote","Spleen"
"1498","M2204APHJSH256RPX100",0,0,"Bacteria","Spleen"
"1499","M2204APHJSH256RPX100",0,0,"RNA virus","Spleen"
"1500","M2204APHJSH256RPX100",0,0,"DNA virus","Spleen"
"1501","M2204APHJSH257RPN",0,0,"Eukaryote","Spleen"
"1502","M2204APHJSH257RPN",0,0,"RNA virus","Spleen"
"1503","M2204APHJSH257RPN",0,0,"DNA virus","Spleen"
"1504","M2204APHJSH257RPN",0,0,"Bacteria","Spleen"
"1505","M2204APHJSH258F",0,0,"DNA virus","Lung"
"1506","M2204APHJSH258F",0,0,"Bacteria","Lung"
"1507","M2204APHJSH258F",0,0,"Eukaryote","Lung"
"1508","M2204APHJSH258F",0,1,"RNA virus","Lung"
"1509","M2204APHJSH260C",0,0,"DNA virus","Gut"
"1510","M2204APHJSH260C",0.575563981366707,2,"Eukaryote","Gut"
"1511","M2204APHJSH260C",0.195247685456644,3,"RNA virus","Gut"
"1512","M2204APHJSH260C",0,0,"Bacteria","Gut"
"1513","M2204APHJSH260F",0,0,"Bacteria","Lung"
"1514","M2204APHJSH260F",0,0,"DNA virus","Lung"
"1515","M2204APHJSH260F",0,1,"RNA virus","Lung"
"1516","M2204APHJSH260F",0,0,"Eukaryote","Lung"
"1517","M2204APHJSH262C",0,0,"Bacteria","Gut"
"1518","M2204APHJSH262C",0,1,"DNA virus","Gut"
"1519","M2204APHJSH262C",0,0,"RNA virus","Gut"
"1520","M2204APHJSH262C",0,0,"Eukaryote","Gut"
"1521","M2204APHJSH262F",0,0,"DNA virus","Lung"
"1522","M2204APHJSH262F",0,0,"Bacteria","Lung"
"1523","M2204APHJSH262F",0,1,"Eukaryote","Lung"
"1524","M2204APHJSH262F",0,0,"RNA virus","Lung"
"1525","M2204APHJSH262P",0,1,"DNA virus","Spleen"
"1526","M2204APHJSH262P",0,0,"Eukaryote","Spleen"
"1527","M2204APHJSH262P",0,0,"Bacteria","Spleen"
"1528","M2204APHJSH262P",0,0,"RNA virus","Spleen"
"1529","M2204APHJSH263C",0,1,"DNA virus","Gut"
"1530","M2204APHJSH263C",0,0,"Eukaryote","Gut"
"1531","M2204APHJSH263C",0,0,"Bacteria","Gut"
"1532","M2204APHJSH263C",0,0,"RNA virus","Gut"
"1533","M2204APHJSH263F",0,0,"Bacteria","Lung"
"1534","M2204APHJSH263F",0,1,"DNA virus","Lung"
"1535","M2204APHJSH263F",0,1,"RNA virus","Lung"
"1536","M2204APHJSH263F",0,0,"Eukaryote","Lung"
"1537","M2204APHJSH263P",0,1,"Bacteria","Spleen"
"1538","M2204APHJSH263P",0.670423161563181,2,"DNA virus","Spleen"
"1539","M2204APHJSH263P",0,1,"RNA virus","Spleen"
"1540","M2204APHJSH263P",0,0,"Eukaryote","Spleen"
"1541","M2204APHJSH264F",0,0,"DNA virus","Lung"
"1542","M2204APHJSH264F",0,0,"Bacteria","Lung"
"1543","M2204APHJSH264F",0,0,"Eukaryote","Lung"
"1544","M2204APHJSH264F",0,1,"RNA virus","Lung"
"1545","M2204APHMSW293C",0,0,"Eukaryote","Gut"
"1546","M2204APHMSW293C",0,0,"DNA virus","Gut"
"1547","M2204APHMSW293C",0,0,"Bacteria","Gut"
"1548","M2204APHMSW293C",0,1,"RNA virus","Gut"
"1549","M2204APHMSW294C",0,0,"Bacteria","Gut"
"1550","M2204APHMSW294C",0.999083085687603,5,"Eukaryote","Gut"
"1551","M2204APHMSW294C",0,0,"DNA virus","Gut"
"1552","M2204APHMSW294C",0,0,"RNA virus","Gut"
"1553","M2204APHMSW295C",0,0,"RNA virus","Gut"
"1554","M2204APHMSW295C",0,0,"Eukaryote","Gut"
"1555","M2204APHMSW295C",0,1,"DNA virus","Gut"
"1556","M2204APHMSW295C",0,0,"Bacteria","Gut"
"1557","M2204APHMSW295F",0,0,"DNA virus","Lung"
"1558","M2204APHMSW295F",0,0,"RNA virus","Lung"
"1559","M2204APHMSW295F",0,1,"Eukaryote","Lung"
"1560","M2204APHMSW295F",0,0,"Bacteria","Lung"
"1561","M2204APHMSW295P",0,1,"DNA virus","Spleen"
"1562","M2204APHMSW295P",0,0,"Eukaryote","Spleen"
"1563","M2204APHMSW295P",0,0,"RNA virus","Spleen"
"1564","M2204APHMSW295P",0,0,"Bacteria","Spleen"
"1565","M2204APHMSW296C",0,0,"Eukaryote","Gut"
"1566","M2204APHMSW296C",0,0,"Bacteria","Gut"
"1567","M2204APHMSW296C",0,0,"DNA virus","Gut"
"1568","M2204APHMSW296C",0,1,"RNA virus","Gut"
"1569","M2204APHMSW296F",0,0,"DNA virus","Lung"
"1570","M2204APHMSW296F",0,0,"RNA virus","Lung"
"1571","M2204APHMSW296F",0,1,"Eukaryote","Lung"
"1572","M2204APHMSW296F",0,0,"Bacteria","Lung"
"1573","M2204APHMSW296P",0,0,"RNA virus","Spleen"
"1574","M2204APHMSW296P",0,0,"Bacteria","Spleen"
"1575","M2204APHMSW296P",0,1,"Eukaryote","Spleen"
"1576","M2204APHMSW296P",0.387370565309409,2,"DNA virus","Spleen"
"1577","M2204APHMSW297C",0,0,"Bacteria","Gut"
"1578","M2204APHMSW297C",0,0,"DNA virus","Gut"
"1579","M2204APHMSW297C",0,1,"RNA virus","Gut"
"1580","M2204APHMSW297C",0,0,"Eukaryote","Gut"
"1581","M2204APHMSW297F",0,0,"Bacteria","Lung"
"1582","M2204APHMSW297F",0,0,"DNA virus","Lung"
"1583","M2204APHMSW297F",0,0,"Eukaryote","Lung"
"1584","M2204APHMSW297F",0,1,"RNA virus","Lung"
"1585","M2204APHMSW297P",0,0,"DNA virus","Spleen"
"1586","M2204APHMSW297P",0,0,"Eukaryote","Spleen"
"1587","M2204APHMSW297P",0,1,"RNA virus","Spleen"
"1588","M2204APHMSW297P",0,0,"Bacteria","Spleen"
"1589","M2204APHXSH268RP",0,0,"DNA virus","Spleen"
"1590","M2204APHXSH268RP",0,0,"RNA virus","Spleen"
"1591","M2204APHXSH268RP",0,0,"Eukaryote","Spleen"
"1592","M2204APHXSH268RP",0,0,"Bacteria","Spleen"
"1593","M2204APHXSH269F",0,1,"Bacteria","Lung"
"1594","M2204APHXSH269F",0,1,"Eukaryote","Lung"
"1595","M2204APHXSH269F",0,0,"RNA virus","Lung"
"1596","M2204APHXSH269F",0,0,"DNA virus","Lung"
"1597","M2204APHXSH269RPX100",0.693147180559945,2,"Bacteria","Spleen"
"1598","M2204APHXSH269RPX100",0,0,"RNA virus","Spleen"
"1599","M2204APHXSH269RPX100",0,0,"DNA virus","Spleen"
"1600","M2204APHXSH269RPX100",0,0,"Eukaryote","Spleen"
"1601","M2204APHXSH270RPX100",0,1,"RNA virus","Spleen"
"1602","M2204APHXSH270RPX100",0,0,"DNA virus","Spleen"
"1603","M2204APHXSH270RPX100",0,0,"Bacteria","Spleen"
"1604","M2204APHXSH270RPX100",0,0,"Eukaryote","Spleen"
"1605","M2204APHXSH271P",0,0,"RNA virus","Spleen"
"1606","M2204APHXSH271P",0,1,"DNA virus","Spleen"
"1607","M2204APHXSH271P",0,0,"Eukaryote","Spleen"
"1608","M2204APHXSH271P",0,0,"Bacteria","Spleen"
"1609","M2204APHXSH272P",0,0,"Eukaryote","Spleen"
"1610","M2204APHXSH272P",0,0,"Bacteria","Spleen"
"1611","M2204APHXSH272P",0,0,"RNA virus","Spleen"
"1612","M2204APHXSH272P",0,0,"DNA virus","Spleen"
"1613","M2204APHXSH273P",0,0,"Bacteria","Spleen"
"1614","M2204APHXSH273P",0,0,"Eukaryote","Spleen"
"1615","M2204APHXSH273P",0,0,"RNA virus","Spleen"
"1616","M2204APHXSH273P",0,0,"DNA virus","Spleen"
"1617","M2204APHXSH274P",0,0,"Bacteria","Spleen"
"1618","M2204APHXSH274P",0,0,"RNA virus","Spleen"
"1619","M2204APHXSH274P",0,1,"DNA virus","Spleen"
"1620","M2204APHXSH274P",0,0,"Eukaryote","Spleen"
"1621","M2204APHXSH275F",0,1,"RNA virus","Lung"
"1622","M2204APHXSH275F",0,1,"DNA virus","Lung"
"1623","M2204APHXSH275F",0,0,"Bacteria","Lung"
"1624","M2204APHXSH275F",0,0,"Eukaryote","Lung"
"1625","M2204APHXSH275P",0,0,"Eukaryote","Spleen"
"1626","M2204APHXSH275P",0,0,"Bacteria","Spleen"
"1627","M2204APHXSH275P",0,1,"DNA virus","Spleen"
"1628","M2204APHXSH275P",0,1,"RNA virus","Spleen"
"1629","M2204APHXSH276P",0,0,"Eukaryote","Spleen"
"1630","M2204APHXSH276P",0,1,"DNA virus","Spleen"
"1631","M2204APHXSH276P",0,0,"Bacteria","Spleen"
"1632","M2204APHXSH276P",0,0,"RNA virus","Spleen"
"1633","M2204APHXSH277C",0,1,"DNA virus","Gut"
"1634","M2204APHXSH277C",0,0,"Bacteria","Gut"
"1635","M2204APHXSH277C",0,0,"RNA virus","Gut"
"1636","M2204APHXSH277C",0,0,"Eukaryote","Gut"
"1637","M2204APHXSH277F",0,1,"Bacteria","Lung"
"1638","M2204APHXSH277F",0,0,"DNA virus","Lung"
"1639","M2204APHXSH277F",0,0,"RNA virus","Lung"
"1640","M2204APHXSH277F",0,1,"Eukaryote","Lung"
"1641","M2204APHXSH277P",0,0,"RNA virus","Spleen"
"1642","M2204APHXSH277P",0,0,"Bacteria","Spleen"
"1643","M2204APHXSH277P",0,0,"Eukaryote","Spleen"
"1644","M2204APHXSH277P",0,1,"DNA virus","Spleen"
"1645","M2204APXTSW298RCX100",0,0,"Eukaryote","Gut"
"1646","M2204APXTSW298RCX100",0,0,"Bacteria","Gut"
"1647","M2204APXTSW298RCX100",0,0,"DNA virus","Gut"
"1648","M2204APXTSW298RCX100",0,1,"RNA virus","Gut"
"1649","M2204ZJBCSW223P",0,1,"DNA virus","Spleen"
"1650","M2204ZJBCSW223P",0,0,"RNA virus","Spleen"
"1651","M2204ZJBCSW223P",0,0,"Eukaryote","Spleen"
"1652","M2204ZJBCSW223P",0,0,"Bacteria","Spleen"
"1653","M2204ZJBCSW224C",0,0,"Eukaryote","Gut"
"1654","M2204ZJBCSW224C",0.34243486437533,2,"DNA virus","Gut"
"1655","M2204ZJBCSW224C",0,0,"Bacteria","Gut"
"1656","M2204ZJBCSW224C",0,0,"RNA virus","Gut"
"1657","M2204ZJBCSW224F",0,0,"Eukaryote","Lung"
"1658","M2204ZJBCSW224F",0,0,"Bacteria","Lung"
"1659","M2204ZJBCSW224F",0,1,"DNA virus","Lung"
"1660","M2204ZJBCSW224F",0.139746476309586,2,"RNA virus","Lung"
"1661","M2204ZJBCSW224PB",0,0,"Eukaryote","Spleen"
"1662","M2204ZJBCSW224PB",0,0,"RNA virus","Spleen"
"1663","M2204ZJBCSW224PB",0,0,"Bacteria","Spleen"
"1664","M2204ZJBCSW224PB",0,1,"DNA virus","Spleen"
"1665","M2204ZJBCSW225C",0,0,"DNA virus","Gut"
"1666","M2204ZJBCSW225C",0,1,"RNA virus","Gut"
"1667","M2204ZJBCSW225C",0,0,"Bacteria","Gut"
"1668","M2204ZJBCSW225C",0,0,"Eukaryote","Gut"
"1669","M2204ZJBCSW225F",0,0,"DNA virus","Lung"
"1670","M2204ZJBCSW225F",0,0,"Eukaryote","Lung"
"1671","M2204ZJBCSW225F",0,1,"RNA virus","Lung"
"1672","M2204ZJBCSW225F",0,0,"Bacteria","Lung"
"1673","M2204ZJBCSW225P",0,0,"DNA virus","Spleen"
"1674","M2204ZJBCSW225P",0,0,"Bacteria","Spleen"
"1675","M2204ZJBCSW225P",0,0,"Eukaryote","Spleen"
"1676","M2204ZJBCSW225P",0,1,"RNA virus","Spleen"
"1677","M2204ZJBCSW226F",0,0,"Bacteria","Lung"
"1678","M2204ZJBCSW226F",0,0,"DNA virus","Lung"
"1679","M2204ZJBCSW226F",0,1,"RNA virus","Lung"
"1680","M2204ZJBCSW226F",0,0,"Eukaryote","Lung"
"1681","M2204ZJBCSW226P",0,0,"Bacteria","Spleen"
"1682","M2204ZJBCSW226P",0,0,"DNA virus","Spleen"
"1683","M2204ZJBCSW226P",0,1,"RNA virus","Spleen"
"1684","M2204ZJBCSW226P",0,0,"Eukaryote","Spleen"
"1685","M2204ZJBCSW227P",0,0,"DNA virus","Spleen"
"1686","M2204ZJBCSW227P",0,0,"Eukaryote","Spleen"
"1687","M2204ZJBCSW227P",0,0,"Bacteria","Spleen"
"1688","M2204ZJBCSW227P",0,0,"RNA virus","Spleen"
"1689","M2204ZJBCSW228F",0,1,"DNA virus","Lung"
"1690","M2204ZJBCSW228F",0,1,"Eukaryote","Lung"
"1691","M2204ZJBCSW228F",0,0,"Bacteria","Lung"
"1692","M2204ZJBCSW228F",0,1,"RNA virus","Lung"
"1693","M2204ZJBCSW228P",0,0,"DNA virus","Spleen"
"1694","M2204ZJBCSW228P",0,0,"Bacteria","Spleen"
"1695","M2204ZJBCSW228P",0,0,"Eukaryote","Spleen"
"1696","M2204ZJBCSW228P",0,1,"RNA virus","Spleen"
"1697","M2204ZJBCSW229C",0,0,"Bacteria","Gut"
"1698","M2204ZJBCSW229C",0,0,"DNA virus","Gut"
"1699","M2204ZJBCSW229C",0,0,"RNA virus","Gut"
"1700","M2204ZJBCSW229C",0,1,"Eukaryote","Gut"
"1701","M2204ZJBCSW229F",0,0,"Bacteria","Lung"
"1702","M2204ZJBCSW229F",0,0,"DNA virus","Lung"
"1703","M2204ZJBCSW229F",0,0,"RNA virus","Lung"
"1704","M2204ZJBCSW229F",0,1,"Eukaryote","Lung"
"1705","M2204ZJBCSW229P",0,0,"Eukaryote","Spleen"
"1706","M2204ZJBCSW229P",0,1,"DNA virus","Spleen"
"1707","M2204ZJBCSW229P",0,0,"Bacteria","Spleen"
"1708","M2204ZJBCSW229P",0,0,"RNA virus","Spleen"
"1709","M2204ZJBCSW230C",0,0,"DNA virus","Gut"
"1710","M2204ZJBCSW230C",0,0,"Bacteria","Gut"
"1711","M2204ZJBCSW230C",0,1,"Eukaryote","Gut"
"1712","M2204ZJBCSW230C",0,0,"RNA virus","Gut"
"1713","M2204ZJBCSW230F",0,0,"Eukaryote","Lung"
"1714","M2204ZJBCSW230F",0,1,"RNA virus","Lung"
"1715","M2204ZJBCSW230F",0,0,"DNA virus","Lung"
"1716","M2204ZJBCSW230F",0,0,"Bacteria","Lung"
"1717","M2204ZJBCSW230P",0,1,"RNA virus","Spleen"
"1718","M2204ZJBCSW230P",0,0,"DNA virus","Spleen"
"1719","M2204ZJBCSW230P",0,0,"Eukaryote","Spleen"
"1720","M2204ZJBCSW230P",0,0,"Bacteria","Spleen"
"1721","M2204ZJBCSW231F",0,0,"DNA virus","Lung"
"1722","M2204ZJBCSW231F",0,0,"Eukaryote","Lung"
"1723","M2204ZJBCSW231F",0,1,"RNA virus","Lung"
"1724","M2204ZJBCSW231F",0,0,"Bacteria","Lung"
"1725","M2204ZJBCSW231P",0,0,"DNA virus","Spleen"
"1726","M2204ZJBCSW231P",0,0,"Eukaryote","Spleen"
"1727","M2204ZJBCSW231P",0,0,"Bacteria","Spleen"
"1728","M2204ZJBCSW231P",0,1,"RNA virus","Spleen"
"1729","M2204ZJBCSW233F",0,0,"Bacteria","Lung"
"1730","M2204ZJBCSW233F",0,1,"DNA virus","Lung"
"1731","M2204ZJBCSW233F",0.0638342334968971,2,"RNA virus","Lung"
"1732","M2204ZJBCSW233F",0,0,"Eukaryote","Lung"
"1733","M2204ZJBCSW233P",0.61708845059665,2,"RNA virus","Spleen"
"1734","M2204ZJBCSW233P",0,0,"DNA virus","Spleen"
"1735","M2204ZJBCSW233P",0,0,"Bacteria","Spleen"
"1736","M2204ZJBCSW233P",0,0,"Eukaryote","Spleen"
"1737","M2204ZJBCSW234F",0,0,"Bacteria","Lung"
"1738","M2204ZJBCSW234F",0,0,"DNA virus","Lung"
"1739","M2204ZJBCSW234F",0,1,"Eukaryote","Lung"
"1740","M2204ZJBCSW234F",0,0,"RNA virus","Lung"
"1741","M2204ZJBCSW234P",0,0,"Bacteria","Spleen"
"1742","M2204ZJBCSW234P",0,1,"DNA virus","Spleen"
"1743","M2204ZJBCSW234P",0,0,"Eukaryote","Spleen"
"1744","M2204ZJBCSW234P",0,1,"RNA virus","Spleen"
"1745","M2204ZJBCSW235F",0,0,"DNA virus","Lung"
"1746","M2204ZJBCSW235F",0,0,"Bacteria","Lung"
"1747","M2204ZJBCSW235F",0,0,"Eukaryote","Lung"
"1748","M2204ZJBCSW235F",0,1,"RNA virus","Lung"
"1749","M2204ZJBCSW235P",0,0,"Eukaryote","Spleen"
"1750","M2204ZJBCSW235P",0,0,"Bacteria","Spleen"
"1751","M2204ZJBCSW235P",0,1,"DNA virus","Spleen"
"1752","M2204ZJBCSW235P",0,0,"RNA virus","Spleen"
"1753","M2204ZJBCSW236F",0,0,"DNA virus","Lung"
"1754","M2204ZJBCSW236F",0,1,"RNA virus","Lung"
"1755","M2204ZJBCSW236F",0,0,"Eukaryote","Lung"
"1756","M2204ZJBCSW236F",0,0,"Bacteria","Lung"
"1757","M2204ZJBCSW236P",0,0,"DNA virus","Spleen"
"1758","M2204ZJBCSW236P",0,0,"Eukaryote","Spleen"
"1759","M2204ZJBCSW236P",0,1,"RNA virus","Spleen"
"1760","M2204ZJBCSW236P",0,0,"Bacteria","Spleen"
"1761","M2204ZJBCSW237C",0,0,"Eukaryote","Gut"
"1762","M2204ZJBCSW237C",0,0,"Bacteria","Gut"
"1763","M2204ZJBCSW237C",0,1,"DNA virus","Gut"
"1764","M2204ZJBCSW237C",0,0,"RNA virus","Gut"
"1765","M2204ZJBCSW237F",0,1,"RNA virus","Lung"
"1766","M2204ZJBCSW237F",0,1,"DNA virus","Lung"
"1767","M2204ZJBCSW237F",0,0,"Eukaryote","Lung"
"1768","M2204ZJBCSW237F",0,0,"Bacteria","Lung"
"1769","M2204ZJBCSW237P",0,1,"RNA virus","Spleen"
"1770","M2204ZJBCSW237P",0,0,"Eukaryote","Spleen"
"1771","M2204ZJBCSW237P",0,0,"Bacteria","Spleen"
"1772","M2204ZJBCSW237P",0,1,"DNA virus","Spleen"
"1773","M2204ZJCQJH196C",0,0,"Eukaryote","Gut"
"1774","M2204ZJCQJH196C",0,1,"Bacteria","Gut"
"1775","M2204ZJCQJH196C",0,0,"DNA virus","Gut"
"1776","M2204ZJCQJH196C",0,1,"RNA virus","Gut"
"1777","M2204ZJCQJH196P",0,0,"Eukaryote","Spleen"
"1778","M2204ZJCQJH196P",0,0,"Bacteria","Spleen"
"1779","M2204ZJCQJH196P",0,0,"DNA virus","Spleen"
"1780","M2204ZJCQJH196P",0,0,"RNA virus","Spleen"
"1781","M2204ZJCQJH197F",0,0,"DNA virus","Lung"
"1782","M2204ZJCQJH197F",0,0,"Eukaryote","Lung"
"1783","M2204ZJCQJH197F",0,0,"RNA virus","Lung"
"1784","M2204ZJCQJH197F",0,0,"Bacteria","Lung"
"1785","M2204ZJCQJH199FB",0,0,"Bacteria","Lung"
"1786","M2204ZJCQJH199FB",0,0,"DNA virus","Lung"
"1787","M2204ZJCQJH199FB",0,0,"RNA virus","Lung"
"1788","M2204ZJCQJH199FB",0,0,"Eukaryote","Lung"
"1789","M2204ZJCQJH199P",0,0,"DNA virus","Spleen"
"1790","M2204ZJCQJH199P",0,0,"Eukaryote","Spleen"
"1791","M2204ZJCQJH199P",0,0,"RNA virus","Spleen"
"1792","M2204ZJCQJH199P",0,0,"Bacteria","Spleen"
"1793","M2204ZJCQJH200F",0,0,"DNA virus","Lung"
"1794","M2204ZJCQJH200F",0,0,"Eukaryote","Lung"
"1795","M2204ZJCQJH200F",0,0,"Bacteria","Lung"
"1796","M2204ZJCQJH200F",0,0,"RNA virus","Lung"
"1797","M2204ZJCQJH201P",0,1,"DNA virus","Spleen"
"1798","M2204ZJCQJH201P",0,0,"Bacteria","Spleen"
"1799","M2204ZJCQJH201P",0,0,"RNA virus","Spleen"
"1800","M2204ZJCQJH201P",0,0,"Eukaryote","Spleen"
"1801","M2204ZJCQJH202CRE",0,0,"Bacteria","Gut"
"1802","M2204ZJCQJH202CRE",0,0,"RNA virus","Gut"
"1803","M2204ZJCQJH202CRE",0,0,"DNA virus","Gut"
"1804","M2204ZJCQJH202CRE",0,0,"Eukaryote","Gut"
"1805","M2204ZJCQJH202F",0,0,"RNA virus","Lung"
"1806","M2204ZJCQJH202F",0,0,"DNA virus","Lung"
"1807","M2204ZJCQJH202F",0,0,"Bacteria","Lung"
"1808","M2204ZJCQJH202F",0,0,"Eukaryote","Lung"
"1809","M2204ZJCQJH203P",0,0,"DNA virus","Spleen"
"1810","M2204ZJCQJH203P",0,0,"Eukaryote","Spleen"
"1811","M2204ZJCQJH203P",0,0,"RNA virus","Spleen"
"1812","M2204ZJCQJH203P",0,0,"Bacteria","Spleen"
"1813","M2204ZJCQJH204CBRX100",0,0,"Eukaryote","Gut"
"1814","M2204ZJCQJH204CBRX100",0,1,"Bacteria","Gut"
"1815","M2204ZJCQJH204CBRX100",0,0,"DNA virus","Gut"
"1816","M2204ZJCQJH204CBRX100",0,0,"RNA virus","Gut"
"1817","M2204ZJCQJH204F",0,0,"Bacteria","Lung"
"1818","M2204ZJCQJH204F",0,0,"RNA virus","Lung"
"1819","M2204ZJCQJH204F",0,0,"DNA virus","Lung"
"1820","M2204ZJCQJH204F",0,0,"Eukaryote","Lung"
"1821","M2204ZJCQJH205F",0,0,"RNA virus","Lung"
"1822","M2204ZJCQJH205F",0,0,"Eukaryote","Lung"
"1823","M2204ZJCQJH205F",0,0,"Bacteria","Lung"
"1824","M2204ZJCQJH205F",0,0,"DNA virus","Lung"
"1825","M2204ZJCQJH207C",0,0,"RNA virus","Gut"
"1826","M2204ZJCQJH207C",0,1,"Eukaryote","Gut"
"1827","M2204ZJCQJH207C",0,1,"DNA virus","Gut"
"1828","M2204ZJCQJH207C",0,0,"Bacteria","Gut"
"1829","M2204ZJCQJH209F",0,0,"DNA virus","Lung"
"1830","M2204ZJCQJH209F",0,0,"Eukaryote","Lung"
"1831","M2204ZJCQJH209F",0,1,"Bacteria","Lung"
"1832","M2204ZJCQJH209F",0,0,"RNA virus","Lung"
"1833","M2204ZJHJSH184P",0,0,"Eukaryote","Spleen"
"1834","M2204ZJHJSH184P",0,0,"DNA virus","Spleen"
"1835","M2204ZJHJSH184P",0,0,"RNA virus","Spleen"
"1836","M2204ZJHJSH184P",0,0,"Bacteria","Spleen"
"1837","M2204ZJHJSH185F",0,0,"Bacteria","Lung"
"1838","M2204ZJHJSH185F",0,1,"Eukaryote","Lung"
"1839","M2204ZJHJSH185F",0,0,"DNA virus","Lung"
"1840","M2204ZJHJSH185F",0,1,"RNA virus","Lung"
"1841","M2204ZJHJSH185P",0,0,"DNA virus","Spleen"
"1842","M2204ZJHJSH185P",0,1,"Bacteria","Spleen"
"1843","M2204ZJHJSH185P",0,0,"Eukaryote","Spleen"
"1844","M2204ZJHJSH185P",0,0,"RNA virus","Spleen"
"1845","M2204ZJHJSW211F",0,0,"Eukaryote","Lung"
"1846","M2204ZJHJSW211F",0,0,"DNA virus","Lung"
"1847","M2204ZJHJSW211F",0,0,"Bacteria","Lung"
"1848","M2204ZJHJSW211F",0,1,"RNA virus","Lung"
"1849","M2204ZJHJSW211P",0,0,"DNA virus","Spleen"
